latitude,longitude,sorting
59.82167,-178.645,1.74
59.82168,-178.64501,1.71
60.20183,-176.59233,2.47
60.15,-176.98834,1.96
60.962,-171.842,2.44
60.945,-172.252,2.42
60.14933,-177.36967,1.4932
60.05833,-177.966,1.58519
60.715,-174.105,2.29
61.113,-171.267,2.09
60.075,-178.025,1.86
61.198,-170.818,1.36
60.258,-177.167,2.49
61.053,-172.277,2.19
60.283,-177.233,2.53
60.642,-175.133,2.51
60.73667,-174.60167,2.51
60.75,-174.6,2.61
60.677,-175.115,2.57
60.60833,-175.59167,2.21
60.624,-175.527,1.4509
60.20333,-177.93333,2.07
60.20334,-177.93334,1.88
60.913,-173.803,2.72
61.138,-172.292,2.54
61.148,-172.305,2.35
61.654,-168.10416666666666,1.486
61.198,-172.188,2.46
60.59517,-176.17817,1.385
60.383,-177.433,2.55
60.56,-176.53,5.63
61.317,-171.492,1.88
60.43267,-177.2915,2.21
60.582,-176.448,2.72
60.19333,-178.70168,0.56
61.21,-172.533,2.34
61.12,-173.427,2.42
60.30333,-178.48,1.12
61.1365,-173.50383,1.4745
61.14083,-173.48333,1.4883
61.023,-174.422,2.55
61.06617,-174.29333,1.4353
60.60167,-177.15167,2.26
60.44,-178.30667,1.56
61.02767,-174.94283,1.3544
60.953,-175.423,2.56
60.815,-176.265,2.38
61.04483,-174.89217,1.3794
61.415,-172.397,2.34
61.238,-173.698,2.62
60.98167,-175.50166,2.27
60.91,-176.135,2.59
61.00167,-175.595,2.34
60.59333,-177.95667,2.24
61.99333333333333,-168.12016666666668,1.056
60.747,-177.33,2.56
60.7,-177.617,2.73
60.817,-177.05,2.15
60.71667,-177.65167,2.3
60.68,-178.0917,2.49
60.56833,-178.72166000000001,1.69
60.57167,-178.93668,1.42
60.71017,-178.24317,1.5948
60.98333,-176.73333,2.72
60.64167,-178.71001,1.48
60.625,-179.11167,1.53
60.98667,-177.20333,2.22
60.79,-178.47166000000001,2.14
62.3295,-168.15583333333333,1.563
60.97167,-177.98833,2.14
60.9445,-178.32767,1.7429
60.9,-178.75166,1.57
60.92334,-178.78,1.18
60.93333,-178.75166,2.02
60.96667,-178.75999,2.18
61,-178.75999,2.23
61.0333,-178.75999,2.14
61.05833,-178.765,2.56
61.58533,-175.7575,1.2853
61.08333,-178.76666,1.98
61.11167,-178.77,2.64
62.66433333333333,-168.19083333333333,1.691
61.481,-177.1385,1.5547
62.14767,-174.6625,1.7437
61.88683,-176.5685,1.3548
63.00066666666667,-168.22466666666668,1.853
62.1535,-175.93617,1.263
63.330333333333336,-168.23983333333334,1.189
63.6665,-168.27816666666666,1.557
63.987833333333334,-168.29983333333334,1.421
64.3315,-168.3415,1.47
64.666,-168.35733333333334,1.411
54.3,-165.9167,1.4
54.25,-166.05,1.4
53.9333,-165.9333,0.6
53.9333,-165.6667,0.9
54.0833,-164.15,0.9
54.1333,-162.7333,1.4
55.0167,-160.2,0.9
55.1667,-160.3,3.3
55.2667,-160.4667,3.3
54.8667,-159.7667,0.9
54.9167,-159.8667,0.9
55.25,-159.6167,0.9
54,-162.675,1.9
54.0333,-162.8667,3.3
54.0917,-162.9,0.9
54.1667,-162.9583,0.9
54.2167,-163.1,0.6
54.3417,-163.6167,1.9
54.2472,-164.1,1.4
54.2611,-164.35,0.9
54.2333,-164.5833,0.6
54.25,-165.1,0.6
54.2556,-165.3917,0.6
54.3333,-165.5,0.8
54.4375,-165.5333,1.4
54.7139,-165.6167,0.6
54.8083,-165.8167,0.9
55.0167,-167.4167,1.1
54.6083,-166.9,3.3
58.6556,-157.2917,0.6
58.6667,-157.25,0.6
58.525,-157.225,0.6
58.5833,-157.4806,0.9
58.525,-157.5708,1.4
58.3958,-157.7125,0.6
58.45,-157.8667,0.6
58.275,-158.2167,0.9
58.1833,-158.0917,0.8
58.1333,-158.3167,0.8
58.0611,-158.625,0.9
58.3722,-159.3875,0.9
58.5,-159.5972,0.9
58.6417,-159.5583,3.3
58.7417,-160.1458,3.3
58.7528,-160.4667,0.9
58.6222,-161.0833,0.9
58.5222,-161.2167,0.6
58.4417,-161.6,1.4
58.6792,-162.1417,1.4
58.5708,-162.3667,0.6
58.4583,-162.6,0.9
58.1917,-163.0458,0.9
57.5972,-164.0833,0.9
57.3722,-164.4111,3.3
57.0972,-164.4542,1.9
56.8333,-164.4639,1.9
56.5583,-164.5278,1.9
56.3,-164.5694,1.4
54.8167,-165.5333,0.6
54.8,-165.225,0.6
54.6806,-165.0917,0.6
54.6042,-164.8667,0.9
54.7042,-164.8208,1.4
54.825,-165.0333,0.9
55.0667,-165.0667,3.3
54.95,-164.8,0.6
55.275,-163.8792,0.9
55.1417,-163.5083,0.9
55.3917,-163.4833,0.9
55.4833,-163.2167,0.6
55.3167,-163.075,0.6
55.4417,-162.8667,0.9
55.4875,-162.9667,0.9
55.7417,-162.9333,1.9
55.575,-162.5292,0.6
55.7389,-162.2917,0.9
55.8542,-162.05,1.4
55.9792,-161.775,1.4
56.2083,-162.2167,1.4
56.4278,-162.6542,1.4
56.45,-162.1333,1.4
56.2333,-161.6875,1.4
56.5125,-161.8375,1.9
56.4667,-161.275,0.9
56.275,-160.8833,1.4
56.7625,-160.7125,0.9
56.6583,-160.4833,0.8
56.55,-160.2333,0.9
56.4417,-160,1.4
56.7417,-159.2667,0.9
56.8417,-159.0167,0.6
56.975,-159.1833,0.6
57.2333,-159.5833,0.6
57.5,-159.55,0.9
57.2792,-159.0583,1.4
57.2417,-158.4417,0.9
57.4417,-158.7667,0.9
57.6333,-159.125,0.9
57.6417,-158.375,0.9
57.9833,-158.7333,0.9
58.2083,-159.9167,1.4
58.2125,-160.625,0.9
57.7625,-160.2042,0.9
57.45,-160.3917,0.9
58.0417,-161.2292,0.9
57.8583,-161.6667,0.9
57.4083,-161.2833,0.9
53.9167,-170.8333,3.3
56.2,-172.1167,3.3
56.9333,-172.9167,3.3
53.9475,-166.4814,1.9
53.9933,-166.4953,3.3
53.9864,-166.4192,1.9
54.0308,-166.4606,0.9
54.04,-166.5464,0.9
54.0444,-166.7,1.9
54.0167,-166.8125,0.6
53.9611,-166.9833,0.6
53.7944,-167.2333,0.8
53.675,-167.5,0.9
53.6667,-167.4958,0.6
53.5583,-167.2611,3.3
53.4792,-167.3972,0.9
53.4333,-167.5194,0.9
53.5639,-167.7806,0.6
53.6194,-167.8361,3.3
53.6736,-167.6944,3.3
53.7278,-167.4917,0.9
53.6958,-167.3236,3.3
53.9472,-167.1375,0.9
54.0125,-166.8972,1.9
54.0278,-166.8139,3.3
54.0472,-166.75,0.9
53.8931,-166.5042,3.3
53.9389,-166.4875,1.9
53.9681,-166.5569,3.3
53.9486,-166.5597,0.9
53.925,-163.4333,3.3
54.3167,-159.6667,1.9
54.7667,-157.725,1.4
55.4333,-155.4333,3.3
57.1083,-170.375,0.6
57.1,-170.5833,0.9
57.0833,-170.6833,1.4
57.0722,-170.875,1.4
57.1667,-170.7875,1.4
52.1,-171.75,0.6
52.25,-171.6667,0.6
57.3,-170.7,1.9
57.3,-171.3,3.3
57.3,-171.9,3.3
57.3,-172.5667,3.3
57.3167,-173.8833,1.9
57.1667,-173.75,1.9
57.0833,-173.7833,1.9
57,-173.2333,1.9
56.7833,-173.2333,1.9
56.5333,-172.4667,1.9
56.5333,-171.8333,1.9
56.55,-171.3333,1.9
56.5667,-170.5667,1.9
56.6167,-170.0167,1.9
56.5333,-169.75,1.1
56.3,-169.6333,0.9
56.2167,-169.6,0.6
56.2,-169.5833,0.6
56.0333,-169.5,0.6
55.85,-169.3,3.3
55.6333,-169,1.9
57.1042,-170.1833,1.9
56.95,-169.45,0.9
57.15,-168.2833,0.9
57.55,-165.9167,1.9
57.7167,-164.7,0.9
58.55,-164.8167,0.6
57,-169.7167,0.6
57.2083,-169.85,0.6
57.5333,-169.6333,1.9
57.825,-169.45,1.9
58.45,-169.0167,1.9
59.3667,-168.35,0.9
59.9833,-167.8833,0.9
60.4667,-168.1333,0.9
60.45,-169.0667,0.9
60.3667,-171.7,3.3
60.1,-171.4167,1.9
59.4667,-170.95,1.9
59.15,-170.8,1.9
57.9667,-170.15,0.6
57.65,-170.0333,1.9
57.4,-169.9333,0.6
57.35,-170.0833,0.6
57.5167,-170.95,1.9
57.8,-171.35,3.3
58.325,-172.0333,1.9
58.6,-172.4,3.3
59.65,-173.8833,1.9
59.9167,-174.2833,3.3
59.2,-175.65,1.9
57.5667,-173.55,0.9
57.05,-171.3167,3.3
57.0333,-170.7667,1.9
57.0833,-170.5833,1.9
54.75,-169.1,0.9
56.6833,-168.4833,1.9
56.5667,-167.3167,1.9
56.45,-166.1333,1.9
56.2333,-164.1333,1.9
56.1667,-163.4333,1.9
56.6833,-169.65,0.6
56.8333,-169.9833,0.6
56.25,-171.55,2.4
54.2,-165.7,0.6
54.2667,-165.75,0.9
54.7333,-165.7,0.9
55,-166.1667,0.9
55.4,-167.0333,3.3
55.6,-167.4667,3.3
56.4667,-169.4667,0.9
56.4667,-169.7667,1.9
56.5667,-170.3167,3.3
56.75,-170.3,3.3
56.9583,-170.55,1.9
57.0667,-170.4,0.9
56.9667,-170.15,0.9
56.9333,-169.8667,0.9
56.6667,-169.3333,0.9
56.5167,-169.2833,0.9
52.0167,177.5667,1.4
52.0833,177.6667,0.6
55.1,-163.4667,0.9
55.1,-169.1333,1.9
56.5333,-172.6667,1.9
55.3833,-170.5167,3.3
54.9,-168.9833,3.3
55.2833,-167.5667,1.9
55.45,-167.7833,1.9
54.1917,-167.4167,1.9
55.3167,-168.1833,0.9
55.5833,-168.3333,1.9
55.9667,-167.2667,3.3
56.75,-167.4167,1.9
54.85,-167.45,1.4
57.4,-169.7,0.9
57.1083,-170.4667,1.4
57.125,-170.4708,0.6
57.0958,-170.5,0.9
57.1,-170.5333,0.9
54.75,167.5833,1.9
54.5333,178.5167,1.9
49.3,-178.3,0.9
54.7889,-178.9,1.9
56.2414,-158.1183,1.9
56.2414,-158.1183,3.3
56.2414,-158.1183,0.9
53.9583,-159.517,3.3
53.767,-164.483,0.9
53.333,-171,3.3
53.2,-171.617,0.9
54.2,179.125,3.3
54.5111,179.233,1.9
54.5,179.283,0.9
54.5083,179.233,0.9
54.517,179.067,0.9
54.55,178.75,1.9
54.5583,178.733,1.9
52.183,179.717,0.9
52.183,179.817,1.4
52.2,179.867,1.1
52.183,-179.95,0.6
52.017,174.65,1.1
52.2417,174.217,0.6
52.917,173.45,1.4
52.925,173.5,0.9
52.9278,173.433,1.4
54.8583,167.233,0.9
54.8472,167.225,0.9
54.84,167.217,0.9
54.8292,167.2083,0.9
54.6458,167.1958,1.4
54.6042,166.9542,1.4
63.8577,168.5632,1.2
63.8577,168.5632,1.4
64.683,169.099,1.1
64.6667,169.9222,1.1
64.6667,169.9222,1.4
64.9587,169.883,1.1
64.9918,169.1347,1.2
64.9918,169.1347,1.4
66.7085,168.3997,1.2
52.20685,-174.1937,0.9
52.20797,-174.1917,0.9
52.20663,-174.1915,0.9
52.208,-174.1874,0.9
52.20378,-174.1782,0.9
52.20578,-174.1823,3.3
52.20604,-174.1909,0.9
52.20647,-174.1922,0.9
52.20353,-174.1927,0.9
52.20407,-174.1929,0.9
52.20568,-174.1938,0.9
52.2054,-174.1955,0.9
52.19984,-174.1914,0.9
52.20241,-174.1891,3.3
52.20274,-174.1887,0.9
52.20129,-174.1868,0.9
52.20206,-174.1758,0.6
52.19765,-174.1684,0.9
52.19846,-174.1938,0.9
52.19662,-174.1925,0.9
52.19596,-174.1928,0.9
52.19638,-174.1873,0.9
52.1938,-174.1624,0.9
52.19226,-174.1472,0.9
52.19186,-174.1572,0.9
52.19088,-174.1714,3.3
52.19225,-174.174,3.3
52.19124,-174.176,3.3
52.19009,-174.1782,3.3
52.19057,-174.1749,3.3
52.19043,-174.169,3.3
52.1867,-174.1609,3.3
52.2323,-174.0446,0.9
52.22702,-174.0483,0.9
52.22281,-174.0527,0.9
52.22024,-174.0537,0.9
52.21874,-174.0511,0.9
52.21517,-174.0541,0.6
52.21022,-174.0664,0.6
52.21186,-174.0616,0.9
52.21494,-174.0577,0.6
52.22157,-174.0566,1.4
52.21884,-174.0579,0.9
52.21772,-174.055,0.9
52.21708,-174.0628,0.9
52.21888,-174.0686,0.9
52.21998,-174.0697,0.9
52.21034,-174.0836,0.9
52.20375,-174.0748,1.1
52.19849,-174.0831,0.6
52.18702,-174.0932,0.6
52.18495,-174.0924,0.9
52.21032,-174.104,0.9
52.22005,-174.1087,0.9
52.21915,-174.1125,0.9
52.2181,-174.1127,0.9
52.20218,-174.1218,3.3
52.20765,-174.1071,1.4
52.18012,-174.1195,0.9
52.1711,-174.1257,0.9
52.16944,-174.1247,1.4
52.17279,-174.1359,0.9
52.19223,-174.1291,3.3
52.19219,-174.1307,0.9
52.19669,-174.1305,3.3
52.20144,-174.1337,0.9
52.2062,-174.1243,0.9
52.20929,-174.1311,0.9
52.20942,-174.1337,0.9
52.21974,-174.1441,0.9
52.20768,-174.1429,3.3
52.20677,-174.1444,0.9
52.2023,-174.1387,0.9
52.20094,-174.1471,0.6
52.20477,-174.1437,0.9
52.20556,-174.1477,0.9
52.19952,-174.1493,0.9
52.19514,-174.1453,0.9
52.19419,-174.1448,0.9
52.18498,-174.1519,0.9
52.18217,-174.1535,0.9
52.17941,-174.1499,0.9
52.17582,-174.1552,0.9
52.19669,-174.1598,0.9
52.19547,-174.1622,0.9
52.20011,-174.1683,0.9
52.20102,-174.1647,0.9
52.20342,-174.1617,0.9
52.20618,-174.1667,0.9
52.20768,-174.1675,0.9
52.20896,-174.1637,0.9
52.20927,-174.1671,0.9
52.21708,-174.1776,3.3
52.21519,-174.1762,3.3
52.21346,-174.1739,3.3
52.21172,-174.1804,0.9
52.21106,-174.1829,0.9
52.20794,-174.1803,0.9
52.20739,-174.1769,3.3
52.21098,-174.1743,0.9
52.20139,-174.1734,0.9
52.20199,-174.1752,0.9
52.20799,-174.2004,0.9
52.20642,-174.1941,0.9
52.2107,-174.19,0.9
52.2058,-174.196,0.9
52.21382,-174.1996,0.9
52.21336,-174.1959,0.9
52.21322,-174.1944,0.9
52.21522,-174.1931,0.6
52.21551,-174.1972,0.9
52.21646,-174.1968,0.9
52.21755,-174.1939,0.9
52.22112,-174.1931,0.6
52.22638,-174.1893,0.9
52.22243,-174.1925,0.9
53.71533,-166.8882,3.3
53.71355,-166.8891,3.3
53.71481,-166.879,3.3
53.71583,-166.8673,3.3
53.71069,-166.8654,3.3
53.70272,-166.8568,3.3
53.70074,-166.8573,0.9
53.69801,-166.8596,0.9
53.69927,-166.8547,0.9
53.70898,-166.8524,3.3
53.71021,-166.848,0.6
53.7045,-166.842,3.3
53.70222,-166.8476,0.9
53.6897,-166.8407,3.3
53.68994,-166.8438,3.3
53.68787,-166.864,3.3
53.69237,-166.8693,3.3
53.6941,-166.8771,0.9
53.69501,-166.8806,0.9
53.66983,-166.8568,3.3
53.67907,-166.8333,3.3
53.6716,-166.8293,0.9
53.64998,-166.8156,0.9
53.65112,-166.8142,0.9
53.65658,-166.8224,0.9
53.66015,-166.826,0.9
53.65934,-166.8359,3.3
53.65411,-166.8559,3.3
54.04335,-165.6094,1.4
54.03598,-165.7239,0.6
54.04154,-165.7525,0.6
54.01442,-165.8692,1.4
54.00394,-165.8628,0.9
54.00333,-165.8436,0.9
53.99681,-165.8152,1.4
54.00033,-165.7939,1.4
54.02584,-165.7537,0.6
53.99571,-165.7453,1.4
53.99881,-165.6092,0.9
53.9781,-165.665,0.9
53.98957,-165.6839,0.9
53.9852,-165.7164,1.4
53.98962,-165.7694,1.4
53.96649,-165.9615,0.6
53.93604,-166.0884,1.4
53.92676,-166.0447,1.4
53.94822,-165.9969,1.4
53.90603,-165.8386,0.8
53.9087,-165.8816,1.4
53.93064,-166.009,0.9
53.90465,-166.0416,1.4
53.89532,-166.1087,1.4
53.88662,-166.1613,1.4
53.88176,-166.1042,1.4
53.87924,-166.012,1.4
53.86868,-165.8597,0.6
53.89209,-165.8141,1.4
53.84088,-165.9522,0.9
53.82128,-165.8281,0.9
53.86526,-166.3517,0.9
53.86376,-166.3514,0.9
53.87011,-166.2554,1.4
53.87481,-166.2422,0.6
53.87138,-166.2421,0.9
53.86648,-166.2457,3.3
53.86705,-166.2328,3.3
53.86477,-166.2223,3.3
53.8522,-166.2125,3.3
53.85525,-166.2233,3.3
53.84685,-166.2297,3.3
53.85394,-166.2425,3.3
53.86065,-166.251,3.3
53.8468,-166.2531,3.3
53.85468,-166.2649,3.3
53.85515,-166.2876,3.3
53.85996,-166.3014,3.3
53.86248,-166.3032,3.3
53.85289,-166.3116,3.3
53.85967,-166.3194,0.9
53.85608,-166.3186,3.3
53.85708,-166.3291,0.9
53.85872,-166.3339,0.9
53.86065,-166.3444,0.9
53.8605,-166.3475,0.9
53.85515,-166.3438,1.4
53.85325,-166.3432,0.9
53.84992,-166.3455,3.3
53.84999,-166.3509,0.9
53.85146,-166.3538,0.9
53.85406,-166.3527,0.9
53.85965,-166.351,0.9
53.84494,-166.3719,0.9
53.84211,-166.3734,0.9
53.83654,-166.3747,0.9
53.834,-166.37,0.9
53.84342,-166.3601,3.3
53.8449,-166.3506,0.9
53.83826,-166.3514,3.3
53.83031,-166.351,3.3
53.84568,-166.3304,3.3
53.84511,-166.3128,3.3
53.83488,-166.3,3.3
53.83046,-166.3138,3.3
53.84406,-166.2918,3.3
53.83624,-166.2852,3.3
53.83041,-166.2837,3.3
53.84109,-166.272,3.3
53.83402,-166.2672,3.3
53.83186,-166.2679,3.3
53.83919,-166.2644,3.3
53.83598,-166.2611,0.9
53.83407,-166.2617,1.4
53.83643,-166.2542,3.3
53.83919,-166.2484,3.3
53.82941,-166.2263,3.3
53.83255,-166.2209,3.3
53.8237,-166.2293,3.3
53.82364,-166.2333,0.9
53.81937,-166.2361,3.3
53.82293,-166.2367,3.3
53.82673,-166.2371,3.3
53.81726,-166.2392,0.9
53.8163,-166.2435,3.3
53.81725,-166.2562,3.3
53.81773,-166.2643,3.3
53.82651,-166.2668,3.3
53.82364,-166.2855,3.3
53.82113,-166.2918,3.3
53.81512,-166.2894,3.3
53.81569,-166.3037,3.3
53.82127,-166.3331,3.3
53.82756,-166.3696,3.3
53.82131,-166.3734,3.3
53.82871,-166.3815,0.9
53.80653,-166.3582,3.3
53.79882,-166.3563,3.3
53.81243,-166.3363,3.3
53.80679,-166.3255,3.3
53.80119,-166.3251,3.3
53.81336,-166.3115,3.3
53.80713,-166.3079,3.3
53.80214,-166.3048,3.3
53.80224,-166.2994,3.3
53.80891,-166.273,0.9
53.8075,-166.2667,3.3
53.80784,-166.2535,3.3
53.81375,-166.2542,3.3
53.81448,-166.2439,3.3
53.8101,-166.2381,0.9
53.80764,-166.2349,3.3
53.79805,-166.234,0.9
53.80764,-166.2309,3.3
53.7916,-166.2299,0.6
53.79591,-166.2309,0.9
53.79081,-166.2328,3.3
53.78844,-166.235,0.9
53.7899,-166.2369,1.4
53.79387,-166.2348,0.9
53.79405,-166.233,3.3
53.7972,-166.29,3.3
53.79706,-166.3237,3.3
53.79049,-166.3446,3.3
53.92318,-166.2099,0.6
53.92237,-166.2072,0.6
53.92753,-166.2091,0.6
53.92337,-166.1975,1.4
53.93141,-166.1981,0.6
53.92322,-166.1923,1.4
53.9142,-166.1837,1.4
53.91364,-166.1784,1.4
53.90029,-166.1648,0.6
53.90462,-166.1684,0.6
53.91215,-166.1751,0.6
53.89905,-166.1795,0.6
53.90647,-166.184,0.6
53.90359,-166.1869,0.6
53.91306,-166.1931,0.6
53.90454,-166.1902,0.6
53.89876,-166.1897,0.6
53.8975,-166.1995,0.6
53.90992,-166.2031,0.6
53.90062,-166.2053,0.9
53.90067,-166.2067,1.4
53.90335,-166.2077,0.9
53.91137,-166.2096,1.4
53.89914,-166.2141,3.3
53.91465,-166.2035,0.6
53.90033,-166.2289,0.9
53.89881,-166.2288,0.9
53.8975,-166.2242,0.9
53.8947,-166.2402,0.9
53.89317,-166.2347,0.9
53.89046,-166.2329,1.4
53.88125,-166.2342,0.9
53.88599,-166.2221,0.9
53.88247,-166.2193,0.9
53.87989,-166.2203,0.9
53.88924,-166.2171,0.6
53.89336,-166.2064,0.9
53.88951,-166.2057,0.6
53.88779,-166.2031,0.9
53.89229,-166.1941,0.6
53.88734,-166.1956,0.9
53.88541,-166.1854,1.4
53.8926,-166.1781,0.6
53.89445,-166.166,0.9
53.8946,-166.1633,1.4
53.89312,-166.156,1.4
53.88718,-166.16,0.9
53.88382,-166.121,1.4
53.89141,-166.1151,1.4
53.8803,-166.0142,1.4
53.86935,-166.0096,0.6
53.87504,-166.0204,1.4
53.87502,-166.0263,0.6
53.87107,-166.0304,0.6
53.86448,-166.0217,0.6
53.86474,-166.0262,0.6
53.87313,-166.0346,1.4
53.87099,-166.0393,0.6
53.8798,-166.0386,1.4
53.87713,-166.0448,1.4
53.87435,-166.0486,1.4
53.87261,-166.0575,0.6
53.86845,-166.0514,0.6
53.86755,-166.0661,1.4
53.86295,-166.0639,1.4
53.87447,-166.0637,1.4
53.87107,-166.075,0.9
53.86761,-166.0712,1.4
53.86378,-166.076,0.6
53.8659,-166.072,1.4
53.86919,-166.0725,1.4
53.87502,-166.0723,1.4
53.87107,-166.0763,1.4
53.86764,-166.0846,1.4
53.87559,-166.0764,1.4
53.87195,-166.0806,1.4
53.86593,-166.084,0.6
53.87421,-166.0867,1.4
53.87859,-166.0983,0.6
53.8764,-166.1008,1.4
53.86971,-166.1081,0.6
53.87073,-166.1239,0.9
53.87066,-166.1305,1.4
53.86436,-166.1453,1.4
53.86374,-166.159,1.4
53.87437,-166.1899,0.9
53.87828,-166.2021,0.9
53.87835,-166.2113,0.9
53.87047,-166.2177,0.9
53.87211,-166.222,0.9
53.87782,-166.2221,0.9
53.87492,-166.2362,0.6
53.86214,-166.2111,3.3
53.85386,-166.209,3.3
53.85027,-166.201,0.9
53.84758,-166.197,3.3
53.85341,-166.1843,0.9
53.85022,-166.1846,1.9
53.8467,-166.186,3.3
53.86005,-166.1843,0.9
53.86019,-166.1723,0.9
53.85346,-166.1762,0.9
53.85465,-166.1712,3.3
53.85056,-166.1708,3.3
53.84677,-166.1743,3.3
53.86198,-166.1579,1.4
53.86181,-166.1508,1.4
53.85922,-166.1568,0.9
53.85153,-166.1551,0.9
53.85044,-166.1528,0.9
53.84784,-166.1592,0.9
53.85186,-166.1435,0.9
53.85472,-166.1401,0.9
53.85681,-166.1369,0.6
53.84858,-166.1392,0.9
53.85907,-166.1264,0.9
53.85632,-166.111,3.3
53.86205,-166.1064,0.6
53.84811,-166.1019,0.9
53.86093,-166.0953,0.9
53.8609,-166.094,1.4
53.84756,-166.0968,0.9
53.85094,-166.0798,1.4
53.85067,-166.0526,0.6
53.84761,-166.0506,0.6
53.8497,-166.0423,0.6
53.85205,-166.0328,0.6
53.85819,-166.0342,1.4
53.84925,-166.0312,0.6
53.85919,-166.031,0.6
53.85486,-166.0268,0.6
53.85134,-166.0213,0.6
53.86231,-166.0148,0.9
53.86024,-166.0094,0.9
53.86024,-166.0075,1.4
53.85569,-166.0044,1.4
53.84277,-166.0117,0.9
53.84163,-166.014,0.6
53.8413,-166.0238,0.6
53.83878,-166.0295,0.6
53.83066,-166.0256,0.9
53.83523,-166.035,0.6
53.8295,-166.0355,0.6
53.84301,-166.0516,1.4
53.83019,-166.0517,0.6
53.83894,-166.054,0.9
53.83254,-166.0645,1.4
53.84173,-166.0761,0.6
53.84035,-166.0744,0.6
53.83614,-166.0711,1.4
53.83204,-166.0831,0.9
53.84618,-166.08,1.4
53.83021,-166.0888,0.6
53.84218,-166.1896,3.3
53.84499,-166.1892,3.3
53.83923,-166.1935,0.6
53.84204,-166.2008,3.3
53.83899,-166.1986,0.9
53.84068,-166.1902,0.9
53.84437,-166.2149,3.3
53.81729,-166.1333,0.9
53.81915,-166.1259,0.9
53.81318,-166.1284,0.9
53.81729,-166.118,0.9
53.81551,-166.1185,0.9
53.81839,-166.1152,0.9
53.81974,-166.1136,0.9
53.82322,-166.1162,0.9
53.82467,-166.1019,0.9
53.82224,-166.1019,0.9
53.8175,-166.1034,0.9
53.81293,-166.1049,0.9
53.81324,-166.101,0.9
53.81934,-166.1,0.9
53.8191,-166.0932,1.4
53.82583,-166.098,0.9
53.8271,-166.0943,0.9
53.8142,-166.089,0.6
53.82407,-166.0816,0.6
53.828,-166.0782,0.9
53.81886,-166.0756,0.6
53.81287,-166.0792,0.6
53.81815,-166.0689,0.6
53.82243,-166.0664,0.9
53.82862,-166.0674,1.4
53.81318,-166.0686,0.6
53.81391,-166.0592,0.6
53.81446,-166.0512,0.6
53.82538,-166.0537,0.6
53.82241,-166.0539,1.4
53.82526,-166.0396,0.6
53.8185,-166.0378,0.6
53.8136,-166.0364,0.6
53.81764,-166.0137,0.6
53.81439,-166.007,0.9
53.79676,-165.9958,0.9
53.80996,-166.0077,0.6
53.80442,-166.0116,0.6
53.8017,-166.016,0.6
53.79945,-166.0208,0.6
53.81046,-166.0248,0.6
53.81068,-166.0164,1.4
53.80968,-166.0176,1.4
53.8028,-166.0239,1.4
53.80835,-166.0305,0.6
53.80454,-166.0304,1.4
53.8116,-166.0387,0.6
53.80968,-166.0432,0.6
53.80701,-166.0455,1.4
53.80104,-166.0487,1.4
53.79871,-166.0433,1.4
53.80106,-166.0524,0.6
53.80775,-166.0587,0.6
53.80732,-166.0668,0.6
53.80432,-166.0705,1.4
53.80313,-166.0793,0.6
53.80813,-166.08,0.9
53.8087,-166.0909,0.6
53.80218,-166.088,0.9
53.80613,-166.0951,0.6
53.7993,-166.0962,0.6
53.80275,-166.1013,0.6
53.80173,-166.106,1.4
53.8088,-166.1019,0.9
53.81239,-166.1093,0.9
53.81022,-166.1106,0.9
53.80822,-166.1119,0.9
53.80339,-166.1109,0.6
53.80011,-166.1092,1.4
53.80863,-166.1212,0.9
53.80932,-166.127,0.9
53.80694,-166.132,0.9
53.80542,-166.1339,0.9
53.80406,-166.1287,0.9
53.8121,-166.1318,0.9
53.80651,-166.1274,0.9
53.80941,-166.1188,0.9
53.80604,-166.1357,0.9
53.80523,-166.1384,0.9
53.78655,-166.129,0.9
53.78536,-166.123,0.9
53.78345,-166.1208,0.9
53.7875,-166.115,0.9
53.78931,-166.1054,0.6
53.78845,-166.1026,1.4
53.78417,-166.1103,0.9
53.78681,-166.1003,0.9
53.78279,-166.1073,1.4
53.78134,-166.1046,1.4
53.79338,-166.1079,0.9
53.78055,-166.0987,0.9
53.78114,-166.0848,0.9
53.79628,-166.076,1.4
53.7935,-166.0683,0.6
53.78626,-166.0805,0.9
53.79271,-166.0583,0.6
53.78193,-166.0633,0.6
53.78065,-166.0529,0.6
53.79495,-166.043,0.6
53.79326,-166.0406,0.6
53.78793,-166.0408,0.6
53.79454,-166.0104,0.6
53.78355,-166.0111,0.6
53.79452,-166.0025,0.6
53.78745,-165.987,0.9
53.78893,-165.9841,0.9
53.77363,-166.0246,0.6
53.76842,-166.0722,0.6
53.77658,-166.086,0.9
53.76685,-166.0968,0.6
53.77339,-166.1019,0.6
53.77789,-166.1004,0.9
53.76038,-166.0679,0.6
54.76483,-165.7681,0.9
54.6856,-165.6747,0.9
54.66132,-165.751,0.9
54.62171,-165.8563,3.3
54.59066,-165.601,0.9
54.56638,-165.707,0.9
54.53581,-165.8342,0.9
54.5,-165.9634,3.3
54.54259,-166.2056,3.3
54.49334,-166.3794,3.3
54.40636,-166.6288,3.3
54.45479,-166.5279,3.3
54.46312,-166.0956,3.3
54.40744,-165.8596,0.9
54.44039,-165.7159,1.4
54.47692,-165.5346,0.6
54.37508,-165.9988,0.9
54.34034,-166.1404,0.9
54.3934,-166.3807,3.3
54.36032,-166.5018,3.3
54.32071,-166.6387,3.3
