latitude,longitude,mean_phi
57.7823052999999,-161.2603115,2.4
57.7820095,-161.2658341,2.23
57.213,-167.917,3.09
57.7835103,-161.329552699999,2.39
57.8051406,-160.962004699999,2.37
57.8053310999999,-160.9603251,2.41
57.8041861,-160.998179099999,2.39
57.7837553999999,-161.3633366,2.36
57.8043494,-161.0085416,2.32
57.8039025,-161.029669,2.22
57.8038707999999,-161.0450428,0
57.8031226,-161.0782088,2.33
57.7866800999999,-161.3634192,1.9
57.8027768999999,-161.0950655,2.29
57.8023220999999,-161.1305797,2.32
57.8018143999999,-161.1404675,2.45
57.8017089,-161.150566,2.1099999
57.7893090999999,-161.3643424,2.2
57.8017122999999,-161.1639613,1.02
57.0239,-169.5492,2.318
56.98867,-169.827,2.52
57.0243,-169.5615,2.13
57.8001004999999,-161.245358299999,2.46
57.8006122,-161.2423096,2.48
57.7997731999999,-161.2670133,2.41
57.8001766,-161.2602773,2.53
57.7994052,-161.288558099999,2.1199999
57.7999127,-161.2856145,2.0699999
56.97733,-169.955,2.73
57.6686722240465,-163.371633377902,2.524
57.03283,-169.61083,2.53
57.5,-165.51667,4.1
57.73,-162.738,2.37
57.966,-158.175,-0.16217
57.967,-158.257,0.42
57.0325,-169.73467,2.72
57.92,-159.5,1.93
57.916,-159.616,2.13075
57.78,-162.1,2.36
56.89667,-170.77283,5.008
57.783,-162.1,2.5143
57.92,-159.62,2.05
57.7511103294853,-162.59296425331,2.134
57.51833,-165.46333,3.9
57.66933,-163.74233,2.56
56.9805,-170.25183,3.32
57.913,-160.142,2.03
57.967,-158.95,1.52
57.16767,-168.93067,3.05
57.02183,-170.16817,2.78
57.616,-164.833,2.88107
57.983,-159.166,1.92878
56.94267,-170.78467,4.8456
57.668,-164.272,3.08
57.02217,-170.2465,2.56
57.667,-164.383,3.34
57.01433,-170.3445,2.57
58.004333333333335,-158.93983333333333,1.384
58.0037476622688,-158.962895304153,1.461
57.835,-162.18,2.46
57.04083,-170.19317,2.34
57.172,-169.23283,3.35
57.933,-160.766,2.74828
57.8348010212417,-162.438331052035,2.247
57.05833,-170.1695,3.67
57.04417,-170.278,2.23
57.9,-161.5,2.49313
57.07567,-170.09433,1.36
57.1395,-169.70633,2.25
56.97,-170.98,4.4
57.16733,-169.5395,2.5
57.1065,-170.01983,2.41
57.04817,-170.469,2.72
57.08717,-170.19817,2.13
57.74,-164.24,2.99
58,-160.333,2.47143
57.9835,-160.7305,2.18
57.716,-164.616,2.8787
57.111,-170.137,2.49
57.99,-160.68667,2.51
57.72,-164.62,2.76
57.07833,-170.40983,-1.93
57.17183,-169.74367,2.36
57.96033,-161.42633,2.06
58.10917,-158.32383,1.22
57.883,-162.7,2.5558
57.04067,-170.797,5.1098
57.098,-170.4085,2.24
57.11967,-170.25483,2.35
57.9202628939289,-162.280552613062,2.017
58,-161.01,2.1
58.08464086,-159.3494389,0.27
58.08475586,-159.349537599999,1.6
58.0851975,-159.3494044,1.87
58.08067,-159.46983,2
57.1375,-170.19917,2.68
57.1775,-169.937,-0.57
57.10217,-170.49733,2.75
57.10633,-170.473,2.64
57.12167,-170.37433,2.62
57.40667,-168.11667,3.1
58.133,-158.491,1.3941
57.17633,-170.01167,-0.47
57.89333,-163.015,2.53
57.999739111705,-161.485107539195,2.373
57.11783,-170.52983,3.22
57.19633,-169.9525,-0.05
58.077,-160.2375,2.12
57.575,-166.79667,4.22
58.089227,-160.033089999999,1.721
57.1985,-170.05883,2.35
56.7367,-173.1917,3.57
56.737,-173.192,3.1
57.667,-166.098,4.29
57.04167,-171.3,4.72
57.9959911149816,-162.1204170454,2.055
57.11967,-170.81233,5.0298
57.179,-170.44333,-1.83
58.22,-157.70833,-0.73667
58.216,-158.466,-1.91058
57.95,-163.333,2.57404
58.22,-158.47,1.8
57.198,-170.528,-1.36
57.9993184331941,-162.748864005837,1.987
57.2725,-170.03667,-1.21
57.22467,-170.39567,0.39
58.15344,-160.393914,1.8430001
58.154809,-160.393742,1.376
58.2,-159.458,1.8083
57.17583,-170.8235,3.46
58.20876184,-159.4497326,1.9
58.27033,-158.07367,-0.81
58.066,-162.266,2.34405
57.2685,-170.2805,2.24
58.07,-162.27,2.2
57.5,-168.5,3.17
58.2189389999999,-159.731286,0.994
57.33183,-169.88967,0.4
58.2392449999999,-159.708868999999,2.1210001
58.218,-160.227,-0.87
57.27767,-170.4775,0.71
57.58,-168.117,3.63
58.316,-158,0.37102
57.38333,-169.76667,2.54
58.24567,-160.10317,2.94
58.27618822,-159.5047906,1.98
58.27667763,-159.504680699999,2.03
58.27771397,-159.5045872,2.03
58.05,-163.533,2.77015
58.3005,-159.32167,2.12
58.2951369999999,-159.597777,1.061
57.66483,-167.78133,3.3503
57.44167,-169.6585,2.78
57.3665,-170.2665,-0.37
57.66667,-167.86667,3.53
58.27217,-160.53583,1.03
58.3208369999999,-159.551356,2.3269999
57.58783,-168.607,3.4407
58.308,-160.083,-0.88
58.383,-158.3,-0.53282
58.34667,-159.3,2.59
57.34967,-170.59333,2.79
58.405,-157.7,-3.97575
58.033,-164.45,2.52685
57.68,-168.05,3.27
58.16,-162.918,2.39
58.41167,-158.395,-0.91
57.5355,-169.43233,1.42
58.325,-160.50767,-1.48
58.35,-160.233,1.65477
57.442,-170.26283,2.67
58.3098647699999,-161.066453999999,1.93
58.30991121,-161.0667117,2.07
58.30996117,-161.067207,1.8
58.32,-160.922,-0.73
58.31014934,-161.105593199999,-0.37
58.3101733999999,-161.105860299999,-0.67
58.3103702,-161.1050745,-0.43
58.3330790536142,-160.748260735382,1.535
58,-165.43,3
57.5,-170,2.73
57.783,-167.717,3.59
58.3250811099999,-161.281009799999,1.85
58.3255159699999,-161.2809008,1.88
58.32594009,-161.2807502,1.8
57.517,-170,3.57
57.73983,-168.20317,3.6572
58.333,-161.352,1.8
58.3329089818332,-161.401566433605,1.962
57.98983333333334,-165.90591666666666,3.186
58.49833,-157.78833,-0.6491
58.51,-157.79,0.83
58.045,-165.497,3.62
58.3195,-161.99867,2.06
58.447,-159.69233,-1.24
57.845,-167.58,3.88
58.4,-160.75,1.75
58.23,-163.467,2.6
58.3338076067268,-162.04889321727,1.995
57.5,-170.48333,2.81
57.47317,-170.80167,3.83
57.80167,-168.26833,3.77
58.4085,-161.20767,-2.16
57.883,-167.75,3.75
58.508,-159.75,3.23223
58.322,-163.013,2.12
58.142,-165.29,3.21
58.328,-163.217,2.4
57.62133,-170.26183,3.06
57.45333,-171.48333,5.07
57.77983,-169.0355,2.6997
58.48,-161.27,1.63
58.48,-161.27,1.55
58.483,-161.266,-1.28495
58.433,-162.268,1.8
58.586,-159.80267,3.18
57.74667,-169.64167,3.13
57.412,-172.092,4.29
57.5,-171.5,5.18
57.205,-173.46167,4.02
58.661,-158.486,-0.85292
57.33417,-172.71133,4.71
57.84467,-169.04683,3.8406
57.59867,-170.98333,4.11
57.78,-169.75,3.47
58.455,-163.07167,2.34
58.651,-159.916,4.41473
58.57317,-161.9445,2.94
58.022,-168.282,2.3
58.075,-167.85,3.95
57.78017,-170.27033,3.14
58.163,-167.178,3.44
58.1633,-167.1783,3.94
58.08833,-168.20667,3.86
57.68433,-171.51,5.2104
58.38833,-165.5,2.72
57.77,-170.97,5.38
58.633,-162.622,2.16
58.0275,-169.07217,4.2566
58.78,-160.21,2.22
58.78233,-160.2335,-2.09
57.4,-173.56667,4.11
58.633,-163.14,2.36
57.73833,-171.51667,5.3434
58.69,-162.52,0.17
58.083,-169.033,3.26
58.0833,-169.0333,4.03
58.62,-163.85,2.54
58.768,-162.505,-0.75
58.433,-166.717,2.84
58.4333,-166.7167,3.09
57.495,-173.878,3.98
57.87167,-171.65667,6.1
57.605,-173.42,3.63
58.95,-160.44,2.89
58.31367,-168.28983,1.88
58.155,-169.61667,3.99
58.867,-162.522,1.85
58.763,-164.203,2.59
58.81,-163.63,2.44
58.915,-162.13833,2.68
58.017,-171.142,4.83
57.93834,-171.93668,5.4
58.65675,-165.95083333333332,2.46
58.49167,-167.76667,2.81
58.36667,-168.93333,4.12
58.94,-163.275,2.2
58.708,-166.272,3.12
58.50333,-168.60333,4.15
57.95834,-172.67833,5.24
58.82,-165.575,2.69
59.002250000000004,-163.34425,2.223
57.82667,-173.56833,3.15
58.455,-169.21833,4.46
58.15,-171.652,6.28
57.942,-173.087,4.24
58.6,-168.213,3.56
59.00241666666667,-163.97958333333332,2.084
58.605,-168.202,3.68
58.22,-171.38,5.87
58.183,-171.75167,5.93
58.28833,-171.18666,4.73
59.042,-164.308,2.52
58.248,-171.98,6.14
58.40083,-171.0425,5.0796
59.002025,-165.9152,2.615
58.41817,-171.05167,4.4239
58.419670000000004,-171.04917,4.9322
58.37,-171.45,6.14
58.42733,-171.0455,4.987
58.43567,-171.05117,5.2449
58.4375,-171.047,5.0304
58.43683,-171.05383,5.043
58.557,-170.167,4.71
59.22,-164.28,2.46
58.33,-172.217,6.09
58.70667,-169.52333,4.59
58.923,-167.805,2.77
58.767,-169.317,4.39
58.82,-168.952,2.76
59.32225,-164.02066666666667,2.122
58.35167,-172.69,5.45
58.98558333333334,-167.89233333333334,2.542
58.85,-169.283,-0.56
59.267,-165.333,2.76
58.918,-168.812,2.78
59.31667,-164.9,2.71
58.483,-172.217,3.29
58.4833,-172.2167,5.71
59.275,-165.56667,2.82
58.57,-172.01667,6.29
59.195,-167.27,3.36
59.195,-167.27,2.92
58.41533,-173.6265,3.7086
58.34667,-174.11333,3.15
58.888,-170.467,3.09
58.895,-170.438,5.33
59.08,-169.237,3.85
58.58483,-172.954,4.9938
59.098,-169.252,2.97
59.0983,-169.2517,3.65
58.608,-172.978,5.12
58.43017,-174.26917,2.9338
59.325,-167.71167,2.85
58.5055,-173.95333,3.6129
59.34658333333333,-167.90158333333335,2.374
59.18667,-169.425,3.55
59.613,-165.45,2.76
59.313,-168.975,2.89
58.71333,-173.40334,4.72
59.065,-171.18,4.1
58.94833,-172.17333,6.48
59.725,-165.61667,2.16
58.92,-172.52,6.47
59.669250000000005,-166.62083333333334,2.357
58.71333,-174.10167,3.42
59.715,-166.408,-0.14
58.525,-175.39999,4.79
59.648916666666665,-167.30908333333332,2.715
59.733,-166.458,4.35
59.192,-171.178,5.5
59.395,-169.933,4.35
59.858,-165.657,2.15
59.670249999999996,-167.71033333333332,2.837
58.72167,-174.85001,3.09
58.54,-176.10167,3.84
59.74167,-167.65,2.85
59.6,-169.39667,3.5
58.71665,-175.54665,4.12
58.71667,-175.54667,4.35
59.642,-169.2,2.96
58.54333,-176.68333,5.77
59.23333,-172.56667,5.13
58.68167,-176.02667,3.8
59.565,-170.317,4.59
59.645,-169.858,4.66
59.092,-173.875,4.95
58.81517,-175.5765,4.6264
59.10167,-174.085,5.38
58.72667,-176.32666,3.99
58.86017,-175.57383,4.7194
59.448,-171.9,5.29
59.325,-173.05167,6.39
59.933,-168.433,2.74
59.84333,-169.38833,3.31
59.09,-174.8,5.05
58.725,-177.03334,3.83
58.721,-177.05833,3.6
58.91833,-175.98666,4.7
58.75,-177.01334,3.92
58.76667,-176.95833,4.07
59.48833,-172.68167,6.52
58.78833,-176.91833,4.12
58.80833,-176.88333,4.16
58.83334,-176.83167,3.96
58.85,-176.8,4.07
59.825,-170.5,4.81
58.85833,-176.78334,3.98
59,-176,4.73
60.203,-167.577,2.88
60.22,-167.61,3.38
59.71067,-171.8815,5.1403
59.3265,-174.4615,5.2942
60.04,-169.487,4.37
59.48833,-173.76833,6.52
59.595,-173.08833,6.69
59.368,-174.597,5.43
59.10033,-176.334,5.69
59.7055,-172.58133,5.2371
59.325,-175.0725,5.1043
58.8,-178,4.04
59.72,-172.612,5.4
59.37333,-174.88,6.32
59.375,-174.925,5.87
60.02333,-170.62833,4.88
59.98167,-171.025,5.39
59.83333,-172.18333,3.85
59.175,-176.4867,6.32
60.033,-171.433,4.53
60.42333,-168.30333,3.13
59.1735,-177.01,5.1854
59.10333,-177.455,4
59.71933,-173.91883,5.946
59.265,-176.7,5.61
60.538,-167.68,2.92
59.07833,-177.81833,3.76
59.33833,-176.4285,5.4603
60.524,-168.24367,4.82
59.1695,-177.66533,3.8516
59.36667,-176.66667,5.94
59.75333,-174.41167,6.58
60.713,-166.9,2.79
59.19633,-177.6715,3.5647
59.56,-175.667,6.77
60.17,-171.7,3.75
60.1405,-171.9635,-1.47
59.70067,-175.01817,6.17
60.298,-171.003,5.64
59.52834,-176.14999,6.57
60.367,-170.573,5.1
60.535,-169.30167,3.49
60.348,-171,5.48
59.65,-175.883,7.02
60.333,-171.587,4.76
59.46667,-177.09333,5.22
60.787,-167.755,3.05
59.964,-174.18483,6.83
60.535,-170.07001,4.2
60.332,-171.703,4.55
59.41667,-177.65334,2.91
60.548,-170.498,3
60.5483,-170.4983,4.58
60.463,-171.217,5.91
59.42333,-177.85333,3.7
60.61,-170.27667,4.63
60.89,-167.8,3.13
60.607,-170.367,4.39
60.138,-173.908,6.78
59.792,-176.167,7.71
59.43834,-178.25166,3.92
60.24067,-173.73583,3.97
59.47538,-178.2492,4.41
60.03167,-175.145,6.9
59.855,-176.34167,6.93
61.001666666666665,-168.04,3.303
60.475,-172.45,6.85
59.7,-177.3,4.58
60.537,-172.113,5.44
59.913,-176.325,7.07
59.63883,-177.86917,4.07
59.87533,-176.59367,5.8085
59.7515,-177.35383,4.37
60.615,-172.132,6.4
59.84667,-177.11333,6.12
60.24167,-174.81167,6.72
59.8045,-177.409,4.42
59.816,-177.434,5.43
59.86283,-177.25483,5.5388
59.826,-177.4965,5.05
60.20833,-175.42,6.35
59.85334,-177.49167,5.47
60.375,-174.437,7.04
60.385,-174.448,7.21
60.13117,-176.0035,5.7692
60.005,-176.91667,6.91
60.23667,-175.59167,6.54
60.833,-171.69,6.65
60.28783,-175.39,5.7807
59.965,-177.42166,5.99
60.18383,-176.21833,7.32
60.183839999999996,-176.21834,3.71
61.33166666666666,-168.07666666666665,3.329
60.722,-173.087,-1.59
60.29167,-175.905,6.96
60.005,-177.53334,5.87
60.09167,-177.19167,6
59.82167,-178.645,4.33
59.82168,-178.64501,4.29
60.20183,-176.59233,7.39
60.15,-176.98834,7.06
60.962,-171.842,6.92
60.945,-172.252,6.96
60.14933,-177.36967,5.5176
60.715,-174.105,6.53
61.113,-171.267,4.86
60.075,-178.025,5.48
61.198,-170.818,4.09
60.258,-177.167,7.3
61.053,-172.277,6.53
60.283,-177.233,6.79
60.642,-175.133,7.48
60.73667,-174.60167,7.12
60.75,-174.6,7.08
60.677,-175.115,7.44
60.60833,-175.59167,6.8
60.624,-175.527,5.9852
60.20333,-177.93333,5.02
60.20334,-177.93334,4.95
60.913,-173.803,5.8
61.138,-172.292,7.15
61.148,-172.305,6.9
61.654,-168.10416666666666,3.521
61.198,-172.188,6.77
60.59517,-176.17817,6.066
60.383,-177.433,6.96
60.56,-176.53,0.85
61.317,-171.492,4.78
60.43267,-177.2915,6.38
60.582,-176.448,7.37
60.19333,-178.70168,2.18
61.21,-172.533,7.12
61.12,-173.427,6.52
60.30333,-178.48,3.34
61.1365,-173.50383,6.092
61.14083,-173.48333,5.999
61.023,-174.422,6.84
61.06617,-174.29333,6.1199
60.60167,-177.15167,6.83
60.44,-178.30667,4.15
61.02767,-174.94283,6.2531
60.953,-175.423,7.1
60.815,-176.265,7.39
61.04483,-174.89217,6.1632
61.415,-172.397,6.86
61.238,-173.698,5.28
60.98167,-175.50166,7
60.91,-176.135,7.15
61.00167,-175.595,7.14
60.59333,-177.95667,5.33
61.99333333333333,-168.12016666666668,2.967
60.747,-177.33,6.65
60.7,-177.617,6.76
60.817,-177.05,6.63
60.71667,-177.65167,6.35
60.68,-178.0917,6.06
60.56833,-178.72166000000001,4.27
60.57167,-178.93668,4.19
60.71017,-178.24317,5.3081
60.98333,-176.73333,7.28
60.64167,-178.71001,3.91
60.625,-179.11167,3.65
60.98667,-177.20333,6.53
60.79,-178.47166000000001,5.03
62.3295,-168.15583333333333,3.066
60.97167,-177.98833,5.45
60.9445,-178.32767,5.4536
60.9,-178.75166,3.23
60.92334,-178.78,3.91
60.93333,-178.75166,3.43
60.96667,-178.75999,3.66
61,-178.75999,3.35
61.0333,-178.75999,3.15
61.05833,-178.765,0.6
61.58533,-175.7575,6.341
61.08333,-178.76666,3.2
61.11167,-178.77,0.73
62.66433333333333,-168.19083333333333,3.324
61.481,-177.1385,5.9476
62.14767,-174.6625,5.8709
61.88683,-176.5685,6.2897
63.00066666666667,-168.22466666666668,4.079
62.1535,-175.93617,6.5417
63.330333333333336,-168.23983333333334,2.415
63.6665,-168.27816666666666,3.929
63.987833333333334,-168.29983333333334,3.178
64.3315,-168.3415,2.957
64.666,-168.35733333333334,2.411
54.3,-165.9167,-3
54.25,-166.05,-3
53.9333,-165.9333,-0.5
53.9333,-165.6667,2
54.0833,-164.15,2
54.1333,-162.7333,-3
55.0167,-160.2,2
55.1667,-160.3,7
55.2667,-160.4667,7
54.8667,-159.7667,2
54.9167,-159.8667,2
55.25,-159.6167,2
54,-162.675,4.5
54.0333,-162.8667,7
54.0917,-162.9,2
54.1667,-162.9583,2
54.2167,-163.1,-0.5
54.3417,-163.6167,4.5
54.2472,-164.1,-3
54.2611,-164.35,2
54.2333,-164.5833,-0.5
54.25,-165.1,-0.5
54.2556,-165.3917,-0.5
54.3333,-165.5,-1.4
54.4375,-165.5333,-3
54.7139,-165.6167,-0.5
54.8083,-165.8167,2
55.0167,-167.4167,2
54.6083,-166.9,7
58.6556,-157.2917,-0.5
58.6667,-157.25,-0.5
58.525,-157.225,-0.5
58.5833,-157.4806,2
58.525,-157.5708,-3
58.3958,-157.7125,-0.5
58.45,-157.8667,-0.5
58.275,-158.2167,2
58.1833,-158.0917,-1.4
58.1333,-158.3167,-1.4
58.0611,-158.625,2
58.3722,-159.3875,2
58.5,-159.5972,2
58.6417,-159.5583,7
58.7417,-160.1458,7
58.7528,-160.4667,2
58.6222,-161.0833,2
58.5222,-161.2167,-0.5
58.4417,-161.6,-3
58.6792,-162.1417,-3
58.5708,-162.3667,-0.5
58.4583,-162.6,2
58.1917,-163.0458,2
57.5972,-164.0833,2
57.3722,-164.4111,7
57.0972,-164.4542,4.5
56.8333,-164.4639,4.5
56.5583,-164.5278,4.5
56.3,-164.5694,2
54.8167,-165.5333,-0.5
54.8,-165.225,-0.5
54.6806,-165.0917,-0.5
54.6042,-164.8667,2
54.7042,-164.8208,-3
54.825,-165.0333,2
55.0667,-165.0667,7
54.95,-164.8,-0.5
55.275,-163.8792,2
55.1417,-163.5083,2
55.3917,-163.4833,2
55.4833,-163.2167,-0.5
55.3167,-163.075,-0.5
55.4417,-162.8667,2
55.4875,-162.9667,2
55.7417,-162.9333,4.5
55.575,-162.5292,-0.5
55.7389,-162.2917,2
55.8542,-162.05,-3
55.9792,-161.775,-3
56.2083,-162.2167,-3
56.4278,-162.6542,-3
56.45,-162.1333,-3
56.2333,-161.6875,-3
56.5125,-161.8375,4.5
56.4667,-161.275,2
56.275,-160.8833,-3
56.7625,-160.7125,2
56.6583,-160.4833,-1.4
56.55,-160.2333,2
56.4417,-160,-3
56.7417,-159.2667,2
56.8417,-159.0167,-0.5
56.975,-159.1833,-0.5
57.2333,-159.5833,-0.5
57.5,-159.55,2
57.2792,-159.0583,-3
57.2417,-158.4417,2
57.4417,-158.7667,2
57.6333,-159.125,2
57.6417,-158.375,2
57.9833,-158.7333,2
58.2083,-159.9167,-3
58.2125,-160.625,2
57.7625,-160.2042,2
57.45,-160.3917,2
58.0417,-161.2292,2
57.8583,-161.6667,2
57.4083,-161.2833,2
53.9167,-170.8333,7
56.2,-172.1167,7
56.9333,-172.9167,7
53.9475,-166.4814,4.5
53.9933,-166.4953,7
53.9864,-166.4192,4.5
54.0308,-166.4606,2
54.04,-166.5464,2
54.0444,-166.7,4.5
54.0167,-166.8125,-0.5
53.9611,-166.9833,-0.5
53.7944,-167.2333,-1.4
53.675,-167.5,2
53.6667,-167.4958,-0.5
53.5583,-167.2611,7
53.4792,-167.3972,2
53.4333,-167.5194,2
53.5639,-167.7806,-0.5
53.6194,-167.8361,7
53.6736,-167.6944,7
53.7278,-167.4917,2
53.6958,-167.3236,7
53.9472,-167.1375,2
54.0125,-166.8972,4.5
54.0278,-166.8139,7
54.0472,-166.75,2
53.8931,-166.5042,7
53.9389,-166.4875,4.5
53.9681,-166.5569,7
53.9486,-166.5597,2
53.925,-163.4333,7
54.3167,-159.6667,4.5
54.7667,-157.725,2
55.4333,-155.4333,7
57.1083,-170.375,-0.5
57.1,-170.5833,2
57.0833,-170.6833,2
57.0722,-170.875,2
57.1667,-170.7875,2
52.1,-171.75,-0.5
52.25,-171.6667,-0.5
57.3,-170.7,4.5
57.3,-171.3,7
57.3,-171.9,7
57.3,-172.5667,7
57.3167,-173.8833,4.5
57.1667,-173.75,4.5
57.0833,-173.7833,4.5
57,-173.2333,4.5
56.7833,-173.2333,4.5
56.5333,-172.4667,4.5
56.5333,-171.8333,4.5
56.55,-171.3333,4.5
56.5667,-170.5667,4.5
56.6167,-170.0167,4.5
56.5333,-169.75,2
56.3,-169.6333,2
56.2167,-169.6,-0.5
56.2,-169.5833,-0.5
56.0333,-169.5,-0.5
55.85,-169.3,7
55.6333,-169,4.5
57.1042,-170.1833,4.5
56.95,-169.45,2
57.15,-168.2833,2
57.55,-165.9167,4.5
57.7167,-164.7,2
58.55,-164.8167,-0.5
57,-169.7167,-0.5
57.2083,-169.85,-0.5
57.5333,-169.6333,4.5
57.825,-169.45,4.5
58.45,-169.0167,4.5
59.3667,-168.35,2
59.9833,-167.8833,2
60.4667,-168.1333,2
60.45,-169.0667,2
60.3667,-171.7,7
60.1,-171.4167,4.5
59.4667,-170.95,4.5
59.15,-170.8,4.5
57.9667,-170.15,-0.5
57.65,-170.0333,4.5
57.4,-169.9333,-0.5
57.35,-170.0833,-0.5
57.5167,-170.95,4.5
57.8,-171.35,7
58.325,-172.0333,4.5
58.6,-172.4,7
59.65,-173.8833,4.5
59.9167,-174.2833,7
59.2,-175.65,4.5
57.5667,-173.55,2
57.05,-171.3167,7
57.0333,-170.7667,4.5
57.0833,-170.5833,4.5
54.75,-169.1,2
56.6833,-168.4833,4.5
56.5667,-167.3167,4.5
56.45,-166.1333,4.5
56.2333,-164.1333,4.5
56.1667,-163.4333,4.5
56.6833,-169.65,-0.5
56.8333,-169.9833,-0.5
56.25,-171.55,5.4
54.2,-165.7,-0.5
54.2667,-165.75,2
54.7333,-165.7,2
55,-166.1667,2
55.4,-167.0333,7
55.6,-167.4667,7
56.4667,-169.4667,2
56.4667,-169.7667,4.5
56.5667,-170.3167,7
56.75,-170.3,7
56.9583,-170.55,4.5
57.0667,-170.4,2
56.9667,-170.15,2
56.9333,-169.8667,2
56.6667,-169.3333,2
56.5167,-169.2833,2
52.0167,177.5667,-3
52.0833,177.6667,-0.5
55.1,-163.4667,2
55.1,-169.1333,4.5
56.5333,-172.6667,4.5
55.3833,-170.5167,7
54.9,-168.9833,7
55.2833,-167.5667,4.5
55.45,-167.7833,4.5
54.1917,-167.4167,4.5
55.3167,-168.1833,2
55.5833,-168.3333,4.5
55.9667,-167.2667,7
56.75,-167.4167,4.5
54.85,-167.45,-3
57.4,-169.7,2
57.1083,-170.4667,-3
57.125,-170.4708,-0.5
57.0958,-170.5,2
57.1,-170.5333,2
54.75,167.5833,4.5
54.5333,178.5167,4.5
49.3,-178.3,2
54.7889,-178.9,4.5
56.2414,-158.1183,4.5
56.2414,-158.1183,7
56.2414,-158.1183,2
53.9583,-159.517,7
53.767,-164.483,2
53.333,-171,7
53.2,-171.617,2
54.2,179.125,7
54.5111,179.233,4.5
54.5,179.283,2
54.5083,179.233,2
54.517,179.067,2
54.55,178.75,4.5
54.5583,178.733,4.5
52.183,179.717,2
52.183,179.817,-3
52.2,179.867,-2.1
52.183,-179.95,0.3
52.017,174.65,2
52.2417,174.217,-0.5
52.917,173.45,-3
52.925,173.5,2
52.9278,173.433,-3
54.8583,167.233,2
54.8472,167.225,2
54.84,167.217,2
54.8292,167.2083,2
54.6458,167.1958,-3
54.6042,166.9542,-3
63.8577,168.5632,2.9
63.8577,168.5632,-3
64.683,169.099,2.7
64.6667,169.9222,2.5
64.6667,169.9222,-3
64.9587,169.883,2.7
64.9918,169.1347,2.9
64.9918,169.1347,-3
66.7085,168.3997,3
52.20685,-174.1937,2
52.20797,-174.1917,2
52.20663,-174.1915,2
52.208,-174.1874,2
52.20378,-174.1782,2
52.20578,-174.1823,7
52.20604,-174.1909,2
52.20647,-174.1922,2
52.20353,-174.1927,2
52.20407,-174.1929,2
52.20568,-174.1938,2
52.2054,-174.1955,2
52.19984,-174.1914,2
52.20241,-174.1891,7
52.20274,-174.1887,2
52.20129,-174.1868,2
52.20206,-174.1758,-0.5
52.19765,-174.1684,2
52.19846,-174.1938,2
52.19662,-174.1925,2
52.19596,-174.1928,2
52.19638,-174.1873,2
52.1938,-174.1624,2
52.19226,-174.1472,2
52.19186,-174.1572,2
52.19088,-174.1714,7
52.19225,-174.174,7
52.19124,-174.176,7
52.19009,-174.1782,7
52.19057,-174.1749,7
52.19043,-174.169,7
52.1867,-174.1609,7
52.2323,-174.0446,2
52.22702,-174.0483,2
52.22281,-174.0527,2
52.22024,-174.0537,2
52.21874,-174.0511,2
52.21517,-174.0541,-0.5
52.21022,-174.0664,-0.5
52.21186,-174.0616,2
52.21494,-174.0577,-0.5
52.22157,-174.0566,-3
52.21884,-174.0579,2
52.21772,-174.055,2
52.21708,-174.0628,2
52.21888,-174.0686,2
52.21998,-174.0697,2
52.21034,-174.0836,2
52.20375,-174.0748,2
52.19849,-174.0831,-0.5
52.18702,-174.0932,-0.5
52.18495,-174.0924,2
52.21032,-174.104,2
52.22005,-174.1087,2
52.21915,-174.1125,2
52.2181,-174.1127,2
52.20218,-174.1218,7
52.20765,-174.1071,-3
52.18012,-174.1195,2
52.1711,-174.1257,2
52.16944,-174.1247,-3
52.17279,-174.1359,2
52.19223,-174.1291,7
52.19219,-174.1307,2
52.19669,-174.1305,7
